ID_AUFTRAG_ZPM,n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,BETA_HT_Q_DEB
37183,25.721,6.5,6069,12.68,1958,140,0.941,0.93
48557,25.721,6.5,6069,12.68,1958,140,0.941,0.93
45433,14.21,5.8,927,10.01,1974,130,0.999,0.928
23696,24.201,5,1534,10.34,1936,120,0.927,0.927
7280,7.646,6.8,538,10.62,1978,160,0.908,0.924
7411,9.664,6.8,1324,16.36,1978,120,0.908,0.924
7549,9.765,6.8,466,5.64,1962,130,0.962,0.924
7550,9.765,6.8,466,5.64,1962,130,0.962,0.924
22017,12.414,7.6,3807,18.27,1927,120,0.959,0.924
28425,11.33,7.6,1772,10.21,1941,120,0.959,0.924
20258,22.979,8.4,15321,14.38,1953,120,0.914,0.923
2485,27.891,4,410,5.08,1911,110,0.92,0.92
2806,23.706,4,523,8.97,1936,160,0.92,0.92
2807,23.706,4,523,8.97,1936,160,0.92,0.92
3569,35.83,3.8,933,8.6,1965,160,0.92,0.92
3570,35.83,3.8,933,8.6,1965,160,0.92,0.92
4589,25.439,4.5,1424,13.24,1964,80,0.92,0.92
5137,53.639,4.88,9211.8,13.93,1968,200,0.96,0.92
8074,4.683,10.23,1435.92,14.75,1984,100,0.99,0.92
8075,4.683,10.23,1435.92,14.75,1984,100,0.99,0.92
11302,47.97,4.4,2723,7.79,1969,150,0.92,0.92
11303,44.827,4.4,3141,10.29,1969,150,0.92,0.92
15626,25.659,4.95,1304,8.14,1970,160,0.92,0.92
17996,18.585,5.13,1115,11.5,1963,130,0.92,0.92
18810,40.893,4.95,3540,8.7,1970,160,0.92,0.92
19059,19.478,5.13,1115,10.47,1963,130,0.92,0.92
19548,15.624,4.14,304,10.46,1914,120,0.92,0.92
23266,12.663,8,2726,10.24,1964,160,0.88,0.92
25431,12.663,8,2726,10.24,1964,160,0.88,0.92
29618,11.194,7,1734,14.22,1977,120,0.92,0.92
29697,48.935,4.8,7290,14.15,1957,120,0.93,0.92
31602,14.014,6.9,1539,8.53,1953,160,0.92,0.92
31625,14.014,6.9,1539,8.53,1953,160,0.92,0.92
31686,14.014,6.9,1539,8.53,1953,160,0.92,0.92
31699,14.014,6.9,1539,8.53,1953,160,0.92,0.92
31747,14.014,6.9,1539,8.53,1953,160,0.92,0.92
48156,37.199,5,1728,4.93,1964,130,0.92,0.92
7293,22.414,4.8,1444,13.36,1945,160,2.04,0.917
16618,20.034,4.9,633,6.75,1933,130,0.921,0.917
16619,20.057,4.9,704,7.49,1933,130,0.921,0.917
7022,52.274,3.68,1308,6.44,1968,160,0.902,0.916
2829,23.434,3.9,320,6.215,1938,160,0.914,0.914
2830,23.21,3.9,421,8.335,1938,160,0.914,0.914
36036,23.141,6,3471,12.34,1966,140,0.936,0.914
3562,39.87,2.9,627,13.76,1962,160,0.905,0.913
3265,12.097,5.63,637,10.69,1974,160,1.013,0.912
3266,12.097,5.63,637,10.69,1974,160,1.013,0.912
18550,20.949,10.2,26280,13.65,1952,110,0.912,0.912
19089,20.949,10.2,26280,13.65,1952,110,0.912,0.912
1656,41.07,3.51,993,9.57,1967,160,0.91,0.91
1657,41.07,3.51,993,9.57,1967,160,0.91,0.91
2837,71.789,3.4,2364.7,8.472,1957,160,0.885,0.91
2838,71.789,3.4,2364.7,8.472,1957,160,0.885,0.91
3463,39.956,3.6,1002,9.22,1959,160,0.887,0.91
3464,39.956,3.6,1002,9.22,1959,160,0.887,0.91
3565,24.062,3.7,314,7.14,1927,160,0.91,0.91
3566,24.062,3.7,314,7.14,1927,160,0.91,0.91
3830,21.4,5.7,1798.5,9.18,1962,60,0.62,0.91
3835,18.79,5.7,1793,11.87,1914,60,0.62,0.91
3840,18.016,5.7,1690,12.17,1914,60,0.62,0.91
3841,18.304,5.7,1480.6,10.33,1962,60,0.62,0.91
3875,30.887,4.1,2030,18.58,1914,160,0.96,0.91
3876,35.759,4.13,2141,14.2,1914,160,1.03,0.91
3878,35.117,4.06,1100,8.1,1914,160,0.96,0.91
3879,41.315,4,1160,6.55,1914,160,1.03,0.91
6000,19.099,5.5,1204,8.9,1923,200,0.91,0.91
6001,19.099,5.5,1204,8.9,1923,200,0.91,0.91
11276,41.481,4,1937,10.85,1923,140,0.91,0.91
15300,37.149,4.6,3184,12.714,1959,160,0.915,0.91
15462,32.763,3.8,928,10.23,1899,160,1.8,0.91
18435,36.972,4.6,3184,12.836,1959,160,0.915,0.91
18642,28.857,7.3,17769,18.54,1959,140,0.9,0.91
19828,93.011,3.5,5033,9.566,1965,160,0.91,0.91
21117,30.891,3.5,529,9.115,1955,120,0.887,0.91
21118,44.291,3,823,12.78,1962,160,0.91,0.91
21688,42.01,4.7,3019,8.65,1961,160,0.92,0.91
22191,42.01,4.7,3019,8.65,1961,160,0.92,0.91
22858,26.478,7,8623,12.64,1965,160,0.88,0.91
24562,37.379,3.5,786,9.25,1955,120,0.887,0.91
25932,44.291,3,823,12.78,1962,160,0.91,0.91
53130,53.379,3.1,1075,10.08,1930,130,0.91,0.91
2427,18.269,5.6,2296,17.26,1914,160,0.904,0.909
6641,42.031,3.8,1796,12.03,1967,200,0.909,0.909
6642,47.375,3.8,2166,11.42,1966,200,0.909,0.909
17101,8.162,9.4,2808,13.32,1981,110,1.064,0.909
17449,24.987,5.7,3801,14.23,1946,120,0.903,0.909
18698,8.162,9.4,2808,13.32,1981,110,1.064,0.909
37136,23.284,5.45,2268,11.7,1965,130,0.892,0.909
52583,23.284,5.45,2268,11.7,1965,130,0.892,0.909
33712,13.493,6.5,1661,12.61,1977,130,0.902,0.906
39235,11.703,6.5,1505,15.19,1977,130,0.902,0.906
39824,11.704,6.5,1558,15.72,1977,130,0.902,0.906
47735,12.717,6.5,3117,26.64,1977,130,0.902,0.906
52834,13.514,6.5,2015,15.25,1977,130,0.902,0.906
56181,12.708,6.5,2699,23.1,1977,130,0.902,0.906
15279,5.93,11.316,7995,34.21,1972,100,0.905,0.905
3369,15.736,4.6,541,12.04,1914,90,0.91,0.904
3449,20.251,4.6,669,8.99,1936,160,0.91,0.904
3450,20.529,4.6,608,7.95,1936,160,0.91,0.904
2453,31.37,4.65,1350,7.24,1913,130,0.91,0.903
15083,31.37,4.65,1350,7.24,1913,130,0.91,0.903
5545,13.001,6.6,3331.3,25.63,1917,160,0.893,0.902
5546,12.95,6.6,3275.9,25.4,1919,160,0.893,0.902
29812,25.505,4,710,10.52,1912,120,0.902,0.902
2848,26.017,4.5,812.2,7.22,1911,160,0.904,0.9
5146,12.256,7.17,2003.1,12.45,1916,200,0.98,0.9
5455,13.855,6.2,1427.8,12.42,1926,200,0.901,0.9
5456,13.855,6.2,1427.8,12.42,1926,200,0.901,0.9
5818,8.452,6.6,445,8.1,1974,130,0.89,0.9
5819,8.463,6.6,445,8.08,1974,130,0.89,0.9
7895,22.529,4.4,569,7.38,1900,150,0.9,0.9
9909,11.535,5.8,691.4,11.33,2016,160,0.9,0.9
9910,11.535,5.8,691.4,11.33,2016,160,0.9,0.9
9974,8.088,10.5,3632,11.27,1932,110,0.9,0.9
11199,36.089,7.8,26728,13.68,1922,110,0.9,0.9
11200,35.422,7.8,25749.9,13.68,1922,110,0.9,0.9
16162,35.806,7.8,25349,13.18,1922,90,0.9,0.9
16163,35.806,7.8,25349,13.18,1922,90,0.9,0.9
16664,20.785,4.5,807,11.24,1915,140,1.14,0.9
18262,20.785,4.5,807,11.24,1915,140,1.14,0.9
18280,11.761,7.4,2039,12.13,1925,120,0.89,0.9
19975,74.098,3.5,3519.5,10.54,1959,140,0.9,0.9
19990,28.836,5.8,4889,12.82,1939,120,0.893,0.9
20155,5.096,11.2,2246,13.56,1992,140,0.9,0.9
21452,28.836,5.8,4889,12.82,1939,120,0.893,0.9
21797,15.741,7.1,2710,10.62,1952,120,0.891,0.9
21842,39.404,3.4,808.3,9.612,1961,140,0.9,0.9
22181,10.739,7.1,1366,11.5,1976,140,0.9,0.9
22366,11.586,10.84,11335,15.09,1951,120,0.9,0.9
23173,5.11,11.2,2246,13.49,1992,140,0.9,0.9
23354,39.255,3.4,808.3,9.685,1961,140,0.9,0.9
24455,74.098,3.5,3519.5,10.54,1959,140,0.9,0.9
25690,10.739,7.1,1366,11.5,1976,140,0.9,0.9
26751,17.188,4.68,278,4.84,1930,160,0.97,0.9
26831,17.148,4.68,283,4.95,1930,160,0.97,0.9
27289,35.806,7.8,25349,13.18,1917,90,0.9,0.9
28981,35.806,7.8,25349,13.18,1922,90,0.9,0.9
37950,17.198,4.5,349,7.1,1909,160,0.902,0.898
43816,16.836,4.5,391,8.3,1909,160,0.902,0.898
57117,17.198,4.5,349,7.1,1909,160,0.902,0.898
17993,17.51,7.1,4386,13.89,1925,160,0.887,0.896
33850,33.626,4.4,2482,14.45,1912,130,0.898,0.896
44840,34.52,4.4,2498,13.8,1912,130,0.898,0.896
3999,9.229,8.9,2106.7,9.726,1928,150,0.879,0.894
4000,9.229,8.9,2106.7,9.726,1928,150,0.879,0.894
5525,12.576,6.6,1159,9.53,1916,160,0.886,0.894
5526,12.622,6.6,1159,9.46,1916,160,0.886,0.894
25893,10.628,6.1,784.1,12.37,1991,120,0.912,0.894
38962,24.429,4.38,875,9.83,1979,140,0.912,0.894
40154,24.429,4.38,875,9.83,1979,140,0.912,0.894
3060,28.403,3.6,497,9.05,1930,160,0.869,0.892
3061,28.403,3.6,497,9.05,1930,160,0.869,0.892
3465,42.054,3.4,909,9.49,1963,160,0.868,0.892
3466,42.054,3.4,909,9.49,1963,160,0.868,0.892
6653,36.134,3.9,1540,12.58,1933,200,0.868,0.892
6654,35.981,3.9,1697,13.98,1933,200,0.868,0.892
15298,61.787,3.6,2178,8.381,1937,160,0.869,0.892
17358,61.743,3.6,2347,9.044,1937,160,0.869,0.892
20080,70.552,2.2,491,10.39,1862,110,0.879,0.892
20299,71.24,2.2,451,9.36,1862,110,0.879,0.892
20431,123.509,2.2,1470,10.15,1936,110,0.879,0.892
20715,103.815,2.2,969,9.47,1862,110,0.879,0.892
20729,72.127,2.2,487,9.86,1935,110,0.879,0.892
20798,58.426,2.2,222,6.85,1936,110,0.879,0.892
20962,55.952,2.3,305,8.59,1932,90,0.875,0.892
21367,44.365,2.4,167,6.31,1930,90,0.871,0.892
21989,52.558,2.4,247,6.65,1930,90,0.871,0.892
23709,44.365,2.4,167,6.31,1930,90,0.871,0.892
23796,58.331,2.3,301,7.8,1932,90,0.875,0.892
24346,55.132,2.3,242,7.02,1933,90,0.875,0.892
24514,123.509,2.2,1470,10.15,1936,110,0.879,0.892
24630,52.558,2.4,247,6.65,1930,90,0.871,0.892
24779,55.132,2.3,242,7.02,1933,90,0.875,0.892
24902,118.492,2.2,1329,9.97,1862,110,0.879,0.892
24963,113.572,2,767,9.17,1862,110,0.879,0.892
25299,76.083,2.2,521,9.48,1936,110,0.879,0.892
25808,118.492,2.2,1329,9.97,1862,110,0.879,0.892
26115,58.426,2.2,222,6.85,1936,110,0.879,0.892
26393,103.815,2.2,969,9.47,1862,110,0.879,0.892
26416,113.572,2,767,9.17,1862,110,0.879,0.892
10828,47.603,2.6,209,4.98,1926,120,1.363,0.891
10829,47.603,2.6,209,4.98,1926,120,0.862,0.891
22221,46.976,2.5,247,7.07,1930,90,0.866,0.891
24962,46.908,2.5,232,6.66,1930,90,0.866,0.891
1599,13.484,5.8,909,10.9,1973,110,0.95,0.89
1920,64.943,3.9,5291,13.38,2016,150,0.89,0.89
1922,89.878,3.9,10437,13.78,2016,150,0.89,0.89
5366,16.258,5.7,1167,10.32,1937,120,0.89,0.89
6025,9.572,5.8,303,7.21,1970,160,0.88,0.89
6026,9.572,5.8,303,7.21,1970,160,0.88,0.89
6076,13.43,6,648,6.84,1980,100,0.88,0.89
11076,35.838,2.7,174,6.29,1976,160,1.87,0.89
11292,35.386,4.2,1576,9.98,1961,150,0.89,0.89
11293,34.688,4.2,1742,11.48,1961,150,0.89,0.89
18808,23.819,5.2,1313,7.81,1914,200,0.89,0.89
18812,23.819,5.2,1313,7.81,1914,200,0.89,0.89
27710,26.083,5.8,4025,12.9,1974,120,0.88,0.89
29096,14.12,6,977,9.33,1964,80,1.02,0.89
30079,133.336,2,1335,11.58,1928,140,0.89,0.89
30229,21.182,6.35,4287,14.5,1974,120,0.88,0.89
31007,16.629,3.4,130,8.68,1976,110,0.87,0.89
31008,16.629,3.4,130,8.68,1976,110,0.87,0.89
22015,15.676,6,1301,10.08,1963,120,0.883,0.889
23915,15.676,6,1301,10.08,1963,120,0.883,0.889
25077,50.065,4.6,5067,11.14,1978,250,0.889,0.889
3299,34.618,4.2,1466,9.7,1930,160,0.887,0.886
16347,5.726,11,2743.5,14.1,1995,120,0.989,0.885
19003,4.797,11,1847.4,13.53,1995,120,0.989,0.885
32768,9.537,6.6,810,11.58,1997,130,0.876,0.885
56212,9.537,6.6,810,11.58,1997,130,0.876,0.885
20847,17.167,5.4,1236,12.17,1933,120,0.899,0.884
25467,17.347,5.4,1203,11.6,1933,120,0.899,0.884
3300,17.805,5.9,1437,9.23,1927,160,0.95,0.883
17446,44.547,2.9,533,9.37,1922,110,0.876,0.883
18010,44.403,2.9,490,8.67,1922,110,0.876,0.883
11980,20.035,5,1030,10.13,1991,200,0.889,0.882
11981,20.035,5,1030,10.13,1991,200,0.889,0.882
20355,29.264,3,246,8.75,1929,110,0.881,0.881
56808,39.203,3,782,15.5,1925,140,0.881,0.881
5639,9.663,8.6,4415,21.33,1915,160,0.88,0.88
5640,9.914,8.6,3972,18.23,1915,160,0.88,0.88
5641,9.731,8.6,3260,15.53,1915,160,0.88,0.88
5880,14.83,7.4,2745,10.27,1926,130,0.88,0.88
5881,11.793,7.4,2400,14.2,1926,130,0.88,0.88
8571,9.678,11.25,10733,17.65,1934,120,0.88,0.88
8572,9.678,11.25,10733,17.65,1934,120,0.88,0.88
15152,9.36,8.6,3923,20.2,1915,160,0.88,0.88
22711,29.65,3,228,7.9,1929,110,0.88,0.88
23420,61.66,3.4,1184,5.75,1975,100,0.9,0.88
28345,16.122,6.5,2106,11.2,1971,140,0.88,0.88
34714,130.754,2.4,2023,8.8,1933,140,0.86,0.88
41769,130.754,2.4,2023,8.8,1933,140,0.86,0.88
41777,12.414,6.6,1242,10.48,1972,150,0.88,0.88
48038,41.045,4,617,3.53,1964,130,0.88,0.88
49994,12.376,6.6,1517,12.88,1972,150,0.88,0.88
20650,50.474,3.25,1562,13.56,1908,110,0.873,0.878
25966,49.319,3.25,1201,10.92,1908,110,0.873,0.878
36501,17.673,5.9,1606,10.47,1971,130,0.872,0.878
44726,17.673,5.9,1606,10.47,1971,130,0.872,0.878
45074,17.673,5.9,1606,10.47,1971,130,0.872,0.878
48328,17.673,5.9,1606,10.47,1971,130,0.872,0.878
51149,17.673,5.9,1606,10.47,1971,130,0.872,0.878
3233,34.307,3.75,416,4.41,1959,160,0.872,0.877
3234,34.307,3.75,416,4.41,1959,160,0.872,0.877
17450,18.221,5.6,1838,13.89,1921,120,0.872,0.877
20985,110.158,3.1,5037,11.09,1952,120,0.877,0.877
24921,47.768,2.6,505,11.95,1949,120,0.877,0.877
25691,47.768,2.6,505,11.95,1949,120,0.877,0.877
41576,14.348,6.8,1593,8.93,1931,130,0.874,0.877
49819,14.348,6.8,1593,8.93,1931,130,0.874,0.877
3358,17.91,4,214,6.43,1938,140,0.876,0.876
3359,17.91,4,214,6.43,1938,140,0.876,0.876
21476,30.015,4,1088,11.64,1937,120,0.876,0.876
24123,30.197,4,1123,11.87,1937,120,0.876,0.876
989,28.847,4,986,11.42,1931,200,0.875,0.875
990,29.209,4,825,9.32,1931,200,0.875,0.875
20197,31.894,3.2,348,8.05,1930,120,1.075,0.874
20383,35.659,3.2,348,6.44,1930,120,1.075,0.874
3451,47.103,2.8,561,10.15,1967,160,0.856,0.873
3452,47.103,2.8,561,10.15,1967,160,0.856,0.873
23474,42.618,3.4,725,7.37,1974,120,0.901,0.873
459,16.391,6.9,3041.2,12.322,1933,190,0.932,0.87
1830,37.944,3.4,1094,14.03,1964,150,0.85,0.87
1831,37.944,3.4,1094,14.03,1964,150,0.85,0.87
5400,15.229,4.75,434,9.07,1978,100,0.86,0.87
5401,15.64,4.75,434,8.6,1978,100,0.86,0.87
5560,19.36,5.5,1233.5,8.874,1927,160,0.86,0.87
5561,19.169,5.5,1621.3,11.898,1927,160,0.86,0.87
5562,19.169,5.5,1621.3,11.898,1927,160,0.86,0.87
5900,106.274,2.1,746,8.38,1967,160,0.86,0.87
5901,106.274,2.1,746,8.38,1967,160,0.86,0.87
6012,13.087,8.3,3001,9.11,1912,180,0.87,0.87
6013,13.087,8.3,3001,9.11,1912,180,0.87,0.87
8461,24.825,7.2,11250,16.76,1940,120,0.87,0.87
8463,23.502,7.4,11250,16.76,1956,120,0.87,0.87
11300,38.229,3.7,1412,12.72,1968,150,0.87,0.87
11301,39.213,3.7,1530,13.1,1968,150,0.87,0.87
15716,35.067,3.6,817,9.76,1958,160,0.87,0.87
15878,12.628,6.8,2030,14.69,1976,120,0.86,0.87
16508,30.725,4.6,1845,10.77,1961,160,0.87,0.87
16930,11.175,9,7312,22.02,1926,160,1.11,0.87
17174,26.43,3.25,253,8.01,1977,160,0.87,0.87
17443,10.586,9,3749,12.58,1926,80,1.11,0.87
17994,13.144,6.8,2030,13.56,1976,120,0.86,0.87
18633,24.743,4.6,1041,9.37,1961,160,0.87,0.87
18772,26.801,3.25,291,8.96,1977,160,0.87,0.87
27089,24.825,7.2,11250,16.76,1940,90,0.87,0.87
27662,24.825,7.2,11250,16.76,1940,90,0.87,0.87
28522,24.825,7.2,11250,16.76,1940,90,0.87,0.87
29273,16.929,7,3567,12.79,1933,100,0.932,0.87
29290,15.703,6.9,2451,10.82,1933,100,0.932,0.87
30585,22.879,7.5,11250,16.76,1940,90,0.88,0.87
30592,23.502,7.4,11250,16.76,1956,100,0.87,0.87
30698,22.879,7.5,11250,16.76,1940,90,0.88,0.87
37577,43.668,2.26,75,3.72,1930,140,0.87,0.87
44112,17.688,5.45,1197,10.7,1958,160,0.867,0.87
45227,17.688,5.45,1197,10.7,1958,160,0.867,0.87
8460,23.502,7.4,11250,16.76,1940,130,0.872,0.869
8462,23.502,7.4,11250,16.76,1940,120,0.872,0.869
8464,23.502,7.4,11250,16.76,1940,130,0.872,0.869
8465,23.502,7.4,11250,16.76,1940,130,0.872,0.869
16737,24.454,5.7,2392,9.35,1925,120,0.863,0.869
19377,24.454,5.7,2392,9.35,1925,120,0.863,0.869
4001,31.956,2.8,138.9,5.46,1930,150,0.78,0.867
4002,31.956,2.8,138.9,5.46,1930,150,0.78,0.867
23919,13.596,7.02,2021.3,11.11,1951,100,0.925,0.865
5547,17.235,5.5,2492,22.62,1919,160,0.86,0.864
5548,17.232,5.5,2492,22.63,1919,160,0.86,0.864
1237,89.588,3.3,3792,9.83,1965,120,0.812,0.862
21400,50.065,4.6,5067,11.14,1978,250,0.861,0.861
3883,53.623,3.5,1821,10.413,1962,160,0.91,0.86
3884,53.623,3.5,1821,10.413,1962,160,0.91,0.86
3903,7.732,11,5044,14.22,1909,160,1,0.86
3904,7.596,11,5173,15.11,1909,160,1,0.86
5628,20.966,5.4,1271,8.39,1972,150,0.9,0.86
5629,21.402,5.4,1326,8.4,1972,150,0.9,0.86
8104,85.926,3,938,3.87,1960,140,0.82,0.86
9109,21.495,6.1,2406,9.28,1915,130,0.86,0.86
9418,40.953,3.1,661,10.53,1970,160,0.89,0.86
9419,40.953,3.1,661,10.53,1970,160,0.89,0.86
15982,164.97,3,13312,14.9,1963,160,0.84,0.86
16200,28.045,3.7,414,6.93,1976,120,0.86,0.86
20545,21.694,6.1,3317,12.56,1979,160,0.94,0.86
21782,51.22,3,869,10.09,1958,140,0.82,0.86
23586,26.47,4.68,1162,8.53,1962,140,0.98,0.86
24634,57.401,3,1219,11.27,1958,140,0.82,0.86
24873,21.694,6.1,3317,12.56,1979,160,0.94,0.86
25534,26.47,4.68,1162,8.53,1962,140,0.98,0.86
5523,15.337,5.5,809.5,9.28,1916,160,0.852,0.856
5524,15.794,5.5,809.5,8.75,1916,160,0.852,0.856
16637,52.324,2.5,306,7.06,1960,120,0.661,0.856
19288,52.324,2.5,306,7.06,1960,120,0.661,0.856
5806,8.876,9,3132,14.95,1987,160,1.618,0.855
5807,8.876,9,3132,14.95,1987,160,1.618,0.855
15282,75.493,3.25,2562,9.942,1952,160,0.815,0.855
17346,75.493,3.25,2562,9.942,1952,160,0.815,0.855
16611,38.414,3.5,840,9.36,1938,90,0.776,0.852
17132,38.69,3.5,833,9.15,1938,90,0.776,0.852
6949,14.839,5.3,507,7.2,1912,130,0.849,0.851
2870,28.531,3.4,205,4.65,1927,160,0.826,0.85
2871,28.531,3.4,205,4.65,1927,160,0.826,0.85
3215,27.714,3.6,412,7.88,1913,160,0.828,0.85
3216,27.714,3.6,412,7.88,1913,160,0.828,0.85
5365,19.291,5.5,1042,7.55,1914,120,0.85,0.85
11201,68.042,5.6,23048,12.49,1917,110,0.85,0.85
11202,68.042,5.6,23048,12.49,1917,110,0.85,0.85
16406,43.166,3.5,2271,20.04,1926,160,0.94,0.85
17444,43.615,3.5,2271,19.63,1926,160,0.94,0.85
19813,43.848,3.6,2454,18.75,1909,110,0.828,0.85
19826,38.56,2.4,302.3,15.12,1905,110,0.829,0.85
20927,35.731,2.4,160,9.32,1905,120,0.829,0.85
23407,43.475,3.6,1643,12.77,1909,110,0.828,0.85
23665,48.149,2.4,279,8.95,1904,100,0.829,0.85
24116,38.698,2.4,118,5.86,1905,110,0.829,0.85
27973,27.832,6.8,11250,16.76,1940,90,0.85,0.85
28437,27.832,6.8,11250,16.76,1940,90,0.85,0.85
29983,27.832,6.8,11250,16.76,1940,90,0.85,0.85
30617,27.832,6.8,11250,16.76,1940,90,0.85,0.85
42091,25.311,4.8,1359,9.86,1953,130,0.8,0.85
2535,11.801,9.26,5764,13.89,1984,100,1.27,0.848
2418,14.476,5.5,830,10.68,1970,160,0.843,0.847
2419,14.476,5.5,830,10.68,1970,160,0.843,0.847
20043,9.987,6,471,8.99,1976,120,0.84,0.846
23203,9.889,6,471,9.17,1976,120,0.84,0.846
936,28.626,3.23,535,14.8,1982,200,1.02,0.844
937,28.626,3.23,535,14.8,1982,200,1.02,0.844
5488,17.943,4.5,702.5,13.13,1933,160,0.847,0.843
5489,19.017,4.5,711.6,11.84,1933,160,0.847,0.843
3110,33.238,5.8,10438,20.6,1938,160,0.835,0.842
3117,33.183,5.8,9898,19.6,1938,160,0.835,0.842
46069,14.223,9.6,11280.6,16.2,1949,160,0.842,0.842
56925,14.223,9.6,11280.6,16.2,1949,160,0.842,0.842
15427,23.243,4.4,906,11.04,1971,140,0.844,0.841
18069,23.046,4.4,906,11.23,1971,140,0.844,0.841
3939,7.435,10.4,6083,23.21,1937,120,1.079,0.84
11520,3.748,15.09,4195,14.21,1994,140,0.84,0.84
11521,3.748,15.09,4195,14.21,1994,140,0.84,0.84
16939,18.758,4.6,989,15.49,1932,140,0.845,0.84
17717,92.321,2.8,2068,9.74,1960,160,0.82,0.84
17718,52.938,2.8,629,9.01,1960,160,0.82,0.84
18539,18.626,4.6,989,15.71,1932,140,0.845,0.84
18540,18.615,4.6,1184,18.83,1932,140,0.845,0.84
32633,28.349,4.15,656,6.79,1908,160,0.84,0.84
38722,28.349,4.15,656,6.79,1908,160,0.84,0.84
17136,34.968,3,228,5.68,1924,130,0.839,0.839
18226,34.968,3,228,5.68,1924,130,0.839,0.839
19681,33.066,3,388,10.81,1907,110,0.839,0.839
20686,32.053,3,370,10.97,1907,110,0.839,0.839
21243,48.446,3,762,9.89,1925,100,0.839,0.839
24330,48.693,3,762,9.79,1925,100,0.839,0.839
25281,52.644,3,1896,20.84,1912,120,0.839,0.839
22411,72.228,2.5,8535.7,103.35,1956,120,0.814,0.838
7017,12.63,4.8,267,7.78,1975,160,0.844,0.835
7018,11.8,4.8,287,9.58,1975,160,0.844,0.835
1975,39.364,4.6,2913,10.36,1958,150,0.84,0.834
1976,39.627,4.6,2878,10.1,1958,150,0.84,0.834
45256,18.404,5.8,1760,11.33,1965,130,0.827,0.833
55614,19.966,5.8,1980,10.83,1965,130,0.827,0.833
15795,21.375,5,993,8.58,1915,160,0.831,0.832
15796,23.929,5,1214,8.37,1915,160,0.831,0.832
16289,20.717,5,898,8.26,1915,160,0.831,0.832
2428,13.594,6.6,1927,13.56,1911,160,0.822,0.83
2429,13.912,6.6,2194,14.74,1911,160,0.822,0.83
2432,16.109,6.6,2223,11.14,1914,160,0.822,0.83
2433,17.175,6.6,2636,11.62,1914,160,0.822,0.83
5625,10.519,8.6,2237,9.12,1913,150,0.82,0.83
5626,10.281,8.6,2744,11.71,1913,150,0.82,0.83
5627,10.203,8.6,2744,11.89,1913,150,0.82,0.83
5666,29.47,4.38,1561,12.05,1967,200,0.83,0.83
5667,45.656,4.38,3934.7,12.655,1967,200,0.83,0.83
5669,29.441,4.38,1441.6,11.15,1967,200,0.83,0.83
15368,18.701,5.85,1836,11.06,1916,140,0.83,0.83
17426,18.803,5.85,1836,10.94,1916,140,0.83,0.83
17988,18.701,5.85,1836,11.06,1916,140,0.83,0.83
19704,20.775,3.5,268,10.21,1968,120,0.814,0.83
28965,9.006,10.6,5071,12.22,1914,90,0.83,0.83
29851,9.006,10.6,5071,12.22,1914,90,0.83,0.83
7071,26.888,4.57,1094,8.56,1967,160,0.833,0.828
7072,26.888,4.57,1094,8.56,1967,160,0.833,0.828
7507,14.498,4.6,222,5.82,1969,120,0.952,0.828
16387,26.441,4.75,1640,11.37,1978,160,0.836,0.828
16388,25.752,4.75,1754,12.82,1978,160,0.836,0.828
25640,90.646,3.5,5427,10.86,1960,120,0.827,0.827
2454,19.13,4.6,342,5.15,1912,140,0.831,0.825
2455,19.635,4.6,382,5.46,1912,140,0.831,0.825
2849,21.479,4.5,539,7.03,1977,160,0.828,0.824
3443,12.895,4.5,202,7.31,1973,160,0.828,0.824
3444,12.895,4.5,202,7.31,1973,160,0.828,0.824
7393,14.42,6.6,1799,11.25,1909,130,0.815,0.823
15958,15.747,6.6,2193,11.5,1909,130,0.815,0.823
17007,15.747,6.6,2193,11.5,1909,120,0.815,0.823
7704,8.327,6.5,855.21,17.05,1900,160,0.82,0.82
7903,16.815,6,1053,7.09,1921,150,0.82,0.82
7905,16.815,6,1053,7.09,1921,150,0.82,0.82
16696,35.018,3.5,666,8.93,1970,130,0.82,0.82
18121,96.393,4.6,20722,12.29,1959,160,0.82,0.82
19339,35.018,3.5,666,8.93,1970,130,0.82,0.82
39911,27.544,5.5,2808,9.98,1952,140,0.81,0.82
49707,27.544,5.5,2808,9.98,1952,140,0.81,0.82
940,21.63,4.4,673,9.47,1934,200,0.82,0.818
941,21.63,4.4,673,9.47,1934,200,0.82,0.818
3563,38.793,2.94,627,13.76,1975,160,0.811,0.818
9235,30.952,5.18,3363,12.03,1943,160,0.818,0.818
9236,30.196,5.18,3190,11.99,1943,160,0.818,0.818
17728,9.415,6.2,602,11.34,1988,140,1.269,0.818
19312,9.242,6.2,602,11.77,1988,140,1.269,0.818
29961,19.023,5,979,10.68,1977,110,0.817,0.817
10996,28.618,3,278,10.34,1971,110,0.816,0.816
10997,28.618,3,278,10.34,1971,110,0.816,0.816
15378,35.465,3.7,835,8.74,1928,110,0.806,0.816
15379,35.446,3.7,836,8.76,1928,110,0.806,0.816
20015,195.632,2,2042.5,8.23,1955,140,0.808,0.813
24401,185.487,2,1954.4,8.76,1955,140,0.808,0.813
460,29.375,6.9,9687,12.22,1994,190,0.98,0.812
16107,37.203,4.6,3255,12.96,1941,130,1,0.812
