ID_AUFTRAG_ZPM,STW_NUM,n0_3,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,BETA_HT_Q_DEB,Ssp_Randkonstruktion
24100,9.3,11.294,4010,10.37,1908,100,1.496,3.966,1
24116,2.4,38.698,118,5.86,1905,110,0.829,0.85,1
24123,4,30.197,1123,11.87,1937,120,0.876,0.876,1
24128,10.5,10.696,6216,11.03,1918,140,1.3,1.51,1
24134,13.5,5.742,8554,19.27,1999,160,1.21,3,1
24149,21.9,2.807,14218,19.35,2001,200,1,1,1
24162,3.5,34.697,626,8.55,1914,140,1.2,1.2,1
24191,5.9,14.666,1013,9.59,1960,160,1.19,3.72,1
24193,12.9,4.584,3726,15.8,1995,160,1,1,2
24197,8.28,11.548,3701,14.57,1930,140,1.384,1.999,1
24206,8.24,16.387,6427,12.81,1946,120,1.22,2.71,2
24217,13.5,5.742,8554,19.27,2000,160,1.21,3,1
24230,5.7,22.002,1864,9,1931,160,0.946,0.952,1
24242,21.85,3.93,35094,24.6,2001,250,1.35,1.35,1
24253,3.5,34.64,721,9.88,1914,140,1.2,1.2,1
24257,6,19.215,2752,14.19,1991,160,1,1,1
24262,5.9,14.743,1013,9.49,1960,160,1.19,3.72,1
24264,4.94,19.868,1270,13.33,1948,160,1,1,1
24268,9,15.554,9978,15.51,1936,120,1.026,1,1
24292,6.1,17.436,1508,8.84,1977,160,0.93,3.66,1
24314,5.5,16.26,1009,10.29,1925,130,1.141,1.626,1
24317,3.6,30.573,586,9.21,1927,120,1.125,3.724,2
24320,8.85,5.824,603,7.15,1968,110,1.098,1.098,1
24330,3,48.693,762,9.79,1925,100,0.839,0.839,1
24337,6.8,14.337,1441,8.09,1980,100,1.027,1.045,1
24338,5.8,17.309,1484,10.8,1950,140,1.01,1.98,1
24346,2.3,55.132,242,7.02,1933,90,0.875,0.892,1
24349,13,4.442,3529,15.45,1999,120,1.22,1.22,1
24367,2.5,184.402,6600,12.26,1935,160,0.895,1.713,1
24370,4.5,19.302,426,6.88,1904,80,0.65,2.03,2
24403,6.4,14.313,1606,11.53,1908,130,0.985,0.999,1
24412,11.1,7.491,3977,11.52,1951,130,1,1.03,1
24427,13.55,5.7,8554,19.27,1999,160,1.21,3,1
24434,3.2,33.26,417,8.87,1928,100,0.774,0.773,1
24473,2.9,37.855,276,6.719,1926,80,0.864,1.893,1
24480,13.5,5.742,8554,19.27,1999,160,1.21,3,1
24488,9,13.116,5466,11.95,1927,120,1.899,1.899,1
24499,6.7,11.998,1479,12.58,1976,120,1.156,1.999,2
24507,9.1,7.529,2437,15.47,1997,200,1,1,1
24514,2.2,123.509,1470,10.15,1936,110,0.879,0.892,1
24519,22,3.818,31408,22.7,2002,120,1,1,2
24526,6.99,16.02,3205.3,12.908,1955,140,1.2,2.37,0
24530,11.72,5.943,4297,15.91,1995,120,1.32,1.23,1
24538,6.6,11.567,1140,11.08,1920,110,1.027,1.037,1
24552,5.6,11.866,454,8.09,1992,160,1.67,1,1
24557,4.5,21.74,509,6.48,1927,160,1,2.02,1
24568,6.7,13.879,1353,8.6,1916,140,1.36,2.42,1
24597,4.9,22.661,1153,9.61,1930,120,1.02,2,1
24615,12.14,6.74,6859,17.15,1996,120,1.13,3.357,1
24625,12.75,12.614,29074,17.06,1981,160,1.18,4.2,1
24627,8.3,7.881,1701,14.24,1997,140,1,1,1
24630,2.4,52.558,247,6.65,1930,90,0.871,0.892,1
24632,3.2,39.769,410,6.1,1931,110,1.054,1.054,1
24639,13.6,5.884,8713,18.15,1986,100,1.071,1.124,1
24642,22,2.593,11095,17.38,2004,80,1.69,1.69,0
24673,12,4.847,2438,12.35,1985,130,1,1,1
24678,2.7,36.953,200,6.8,1915,110,1.13,1.16,1
24695,5,25.717,1486,8.87,1913,140,1,1,2
24697,13.5,5.742,8554,19.27,2000,160,1.21,3,1
24703,2.5,53.942,521,11.31,1926,120,1.4,3.88,1
24713,7.58,7.943,796,9.43,1976,130,0.95,2.17,1
24727,15.72,5.187,16255,24.41,2005,160,1.159,1.159,1
24728,5.5,14.785,818,10.09,1934,160,1.2,1.2,1
24753,6.22,12.348,826,8.93,1972,140,0.853,1.67,1
24754,12.6,3.191,1608,15.46,1989,160,1.04,1.09,1
24759,5.6,15.467,780,8.18,1914,140,2.5,2.5,0
24766,16,3.262,4489,15.88,1997,160,1,1,1
24768,21.1,2.549,10230,19.6,2000,160,1.54,3,1
24779,2.3,55.132,242,7.02,1933,90,0.875,0.892,1
24780,8,8.799,1984.3,15.44,1995,120,1,1,2
24834,6,9.513,616,12.96,1978,150,1.04,1.83,1
24839,19.2,3.355,11315,18.25,1986,140,1.11,1.04,1
24851,12.7,6.045,4651,12.07,1917,250,0.972,0.972,1
24866,2.6,38.252,171,6.31,1935,140,0.711,1,1
24867,8.7,13.525,4944,11.64,1905,110,1.095,1.109,1
24884,13.5,5.742,8554,19.27,2000,160,1.21,3,1
24893,13,10.546,31592,24.54,1992,110,1.051,1.051,1
24902,2.2,118.492,1329,9.97,1862,110,0.879,0.892,1
24907,10.4,6.017,2697,15.71,2001,160,2.29,1.4,1
24912,11.5,5.869,4104,16.81,1978,110,1.04,2,1
24917,10.45,10.997,75572,129.3,1935,110,1.14,1.86,2
24921,2.6,47.768,505,11.95,1949,120,0.877,0.877,1
24927,3.2,31.054,279,6.808,1934,140,0.909,1,1
24935,12.8,5.012,4018,14.7,1996,140,1.143,1.143,1
24958,5.65,7.706,246,10.03,1992,130,1,1,1
24960,7.6,17.239,5734,14.27,1918,120,1.383,1,1
24962,2.5,46.908,232,6.66,1930,90,0.866,0.891,1
24963,2,113.572,767,9.17,1862,110,0.879,0.892,1
24966,9.56,6.577,1823,12.45,1989,130,1.106,2.57,1
24974,12.23,5.425,3994,14.97,1986,130,1.005,1.005,1
25022,8,9.833,2613,16.28,1998,120,2.83,3,1
25045,6.28,11.426,1009,12.26,1992,160,1,1,1
25075,21.33,3.458,22732,22.66,1977,120,1.08,1.2,1
25086,18.17,3.591,10558,18.53,1998,120,1,1,1
25087,8.8,5.644,1189,15.36,1993,120,1.455,1.455,0
25091,21.55,3.573,26183,23.47,1987,100,1.7,1.083,1
25092,18.565,3.938,13629,18.25,2006,130,1.09,1.09,1
25119,5.5,16.395,1287,12.91,1993,160,1.7,1.7,1
25120,11.72,6.051,3785,13.52,1995,120,1.32,1.23,1
25125,5.7,23.782,2139,8.84,1936,160,0.993,1,1
25126,11.19,5.364,2781,15.21,1998,160,1.84,3,1
25135,2.8,36.383,215,6.52,1935,140,0.89,1,1
25160,9.4,6.254,1651,13.34,1996,120,1,1,1
25169,12.75,6.884,10135,19.97,1909,120,1.236,1.236,1
25178,16.2,4.643,10739.9,17.85,1995,140,1.173,1,1
25182,2.7,36.953,200,6.8,1915,110,1.13,1.16,1
25190,3.6,25.943,438,9.56,1908,130,0.77,0.77,1
25200,6,13.379,849,9.03,1966,120,0.914,1.199,1
25215,2.6,38.228,171,6.318,1935,140,0.711,1,1
25225,6,16.853,1368,9.17,1965,120,1.155,2.347,1
25228,10.2,6.008,2141,13.52,1993,100,1.149,1,1
25243,11.11,10.908,11785,16.04,1914,100,1.033,1.042,2
25245,2,117.441,906,10.13,1862,110,0.703,0.739,1
25251,9.8,4.899,1162,12.95,1985,100,1.34,1.094,1
25252,22,2.569,12494,19.94,1895,80,1.36,1.36,0
25257,21.55,3.573,26183,23.47,1987,100,1.7,1.083,1
25262,3.5,56.33,1841,9.54,1934,140,1.18,1.69,1
25277,8.8,15.366,1515,2.64,1961,110,1.067,2.798,1
25281,3,52.644,1896,20.84,1912,120,0.839,0.839,2
25299,2.2,76.083,521,9.48,1936,110,0.879,0.892,1
25306,7.24,8.692,1102,13.1,2007,140,1.228,1.228,2
25310,13.5,5.742,8554,19.27,1999,160,1.21,3,1
25349,9.55,9.382,3163,10.66,1933,160,1.216,6.232,1
25351,8.3,11.467,3561,14.08,1909,130,1.085,4.823,1
25352,2.5,38.398,169,7.24,1929,110,0.787,0.81,1
25356,11.6,7.394,7640,19.041,1994,200,1,1,1
25368,17.5,4.776,18526,21.37,1998,120,1.34,3,1
25376,13.5,5.742,8554,19.27,2000,160,1.21,3,1
25381,13.5,5.742,8554,19.27,1999,160,1.21,3,1
25386,9.1,5.555,969,11.3,1985,120,0.99,2.25,1
25389,5.5,18.633,1334,10.36,1916,120,0.989,0.993,2
25393,2,70.611,355,10.98,1907,110,0.633,0.637,1
25412,11.56,7.558,6285,15.2,1978,140,1.15,1.03,1
25416,9,11.955,3352,8.82,1910,110,1.469,4.143,1
25418,19.35,4.777,29928,23.08,2001,250,1.101,1.031,1
25422,12.3,7.807,9385,16.6,1913,140,1.248,1.248,0
25424,15.79,4.732,9228,16.36,1979,160,1.07,1.14,1
25438,7.1,8.893,927,11.38,1953,150,0.928,1.772,0
25445,7.85,14.278,4427,14.11,1931,140,1.22,1.3,1
25446,4.6,19.047,596,9.053,1914,140,0.861,1.28,1
25451,11,4.558,1992,16.16,1999,120,1,1,1
25467,5.4,17.347,1203,11.6,1933,120,0.899,0.884,1
25486,3.1,71.305,1766,9.28,1907,140,0.82,1.06,1
25497,7,19.132,5838,16.39,1932,120,1.052,1.066,1
25498,15.79,4.747,9096,16.02,1979,160,1.07,1.14,0
25499,9.3,11.294,4010,10.37,1908,100,1.469,3.966,1
25501,5,19.968,907,8.98,1904,140,0.887,3.5,1
25504,5.75,15.024,1270,12.7,1915,120,0.962,0.962,1
25519,7,19.132,5838,16.39,1932,120,1.052,1.066,1
25524,9,15.604,8449,13.05,1931,120,1.026,1,1
25531,17.31,3.571,12086,26.04,1993,160,1.07,1.05,1
25546,8.2,7.532,1319,12.69,1980,110,1.27,1.27,1
25547,13.55,5.7,8554,19.27,2000,160,1.21,3,1
25553,5.5,22.329,1875,10.14,1930,160,0.942,0.946,2
25567,12.686,4.902,3503,13.89,1982,140,1.24,1.1,1
25570,2.6,42.315,193,5.82,1929,140,0.85,1,1
25580,2.5,38.398,169,7.24,1929,110,0.787,0.81,1
25584,9.47,5.849,1415,12.69,1985,120,1.22,1,1
25591,12.3,7.807,9385,16.6,1913,140,1.248,1.248,1
25605,3.6,16.101,111,6.29,1950,130,1.117,6.907,1
25607,5.65,7.578,208,8.77,1992,130,1,1,1
25614,10,11.699,7703.4,13.887,1964,160,1.03,1.03,1
25621,12.5,5.07,3924,15.43,1992,120,1.06,1.06,1
25625,6.55,13.99,1232.2,8.44,1913,140,0.918,1.67,1
25662,5.6,14.511,1034,12.32,1931,120,0.947,0.952,2
25674,5.9,12.928,916,11.16,2003,130,1.74,1,1
25681,12.4,4.412,2940,15.76,2001,200,1,1,1
25691,2.6,47.768,505,11.95,1949,120,0.877,0.877,1
25696,13.55,5.7,8554,19.27,1999,160,1.21,3,1
25702,13.74,4.847,5792,17.07,1992,110,1.181,1,1
25711,15.92,4.82,12425,20.54,2001,250,1.18,1.18,1
25718,6.5,12.904,1271,10.55,1936,160,1.097,2.432,1
25723,24.6,2.956,32640,25.16,2003,250,1.2,1.2,1
25736,15,4.737,8517,18.5,2002,120,1.04,1.04,1
25741,12.2,7.164,5825,12.64,1948,120,1.42,5.2,1
25745,12.8,5.042,4018,14.53,1996,140,1.143,1.143,1
25750,12.05,5.385,3323,13.41,1974,130,1.334,4.782,1
25752,7.4,10.655,1490,10.8,1965,120,0.953,0.958,1
25758,11,10.405,13542,21.08,2000,160,1,1,1
25762,7.2,10.817,1379,10.82,1980,120,0.939,0.947,1
25776,15.16,4.534,8133,18.48,2002,120,1,1,2
25781,3.2,29.304,308,8.44,1926,100,0.674,1.6,1
25786,3.2,31.054,279,6.808,1938,140,0.909,1,1
25790,21.1,3.595,21173.5,20.39,1995,140,1.219,1,1
25798,6.1,13.538,1013,9.85,1970,160,1,3.21,1
25808,2.2,118.492,1329,9.97,1862,110,0.879,0.892,1
25818,8.3,7.881,1701,14.24,1997,140,1,1,1
25826,7.95,10.616,2182,11.96,1914,180,1.442,1.442,0
25851,9.8,9.448,4632,13.88,1907,120,1.13,1.154,1
25852,13.74,4.847,5792,17.07,1992,110,1.181,1,1
25867,6.46,11.008,863,10.09,1980,140,1.1,1.1,1
25880,10,5.493,1687.8,13.8,1999,160,1.35,1,1
25889,5.55,12.464,592,9.91,1936,140,0.886,1.434,1
25903,10,5.455,1643.5,13.63,1999,160,1.35,1,1
25906,10.52,6.274,3095,15.84,1978,90,1.038,1.052,1
25920,3.32,32.17,346,6.79,1908,100,1.716,1,1
25926,6.3,10.857,973,12.93,1992,130,1,1,1
25931,9.3,6.525,1957,15.16,2023,120,2.52,2.52,1
25935,5.6,11.866,454,8.09,1992,160,1.67,1,1
25954,6.7,19.098,3920,13.16,1913,130,1.42,4.3,1
25956,3.7,34.053,813,9.23,1927,120,1.222,1.999,2
25966,3.25,49.319,1201,10.92,1908,110,0.873,0.878,1
25978,18.17,3.591,10558,18.53,1998,120,1,1,1
26002,5.5,12.995,816,13.03,1986,140,1,1,1
26003,9.06,7.87,2395,14.16,1986,140,1.7,1,1
26005,5.5,19.576,1579,11.11,1911,130,0.871,2.731,1
26008,14.75,4.275,5074,14.47,2010,130,1.14,1.14,1
26025,14.3,4.488,5898,17.275,1999,120,1.22,1,1
26034,6,16.853,1368,9.17,1965,120,1.155,2.347,1
26038,5.5,16.395,1287,12.91,1993,160,1.7,1.7,1
26040,3,41.667,819,14.37,1925,120,0.77,0.769,2
26047,6.5,12.904,1271,10.55,1936,160,1.097,2.432,1
26069,2.2,73.443,487,9.51,1935,110,1.066,1.081,1
26080,2.1,161.353,1931,9.41,1933,110,0.802,0.811,1
26085,11.5,5.869,4104,16.81,1978,110,1.04,2,1
26090,6.71,10.203,863,10.09,1980,140,1.1,1.1,1
26102,9.3,6.876,2061,14.38,2023,120,2.73,2.73,1
26107,8.2,7.068,1354,14.79,1998,130,1.39,1.39,1
26115,2.2,58.426,222,6.85,1936,110,0.879,0.892,1
26136,5,20.79,1085,9.91,1902,140,0.756,3,1
26138,2.6,38.228,171,6.318,1935,140,0.711,1,1
26143,13.87,6.087,12396,22.302,1996,200,1.4,1,1
26146,2.6,56.677,611,10.27,1911,110,0.784,0.81,1
26196,13.55,5.7,8554,19.27,2000,160,1.21,3,1
26202,8.6,11.765,3578,11.66,1913,120,1.42,3.72,1
26208,4.05,22.932,250,4.36,1993,140,1,1,2
26226,8.8,15.366,1515,2.64,1961,110,1.067,2.798,1
26243,8.6,11.946,2806,8.87,1913,120,1.42,3.72,1
26244,13.5,5.742,8554,19.27,2000,160,1.21,3,1
26256,2.8,60.558,782,8.56,1927,140,0.74,0.77,1
26265,7.8,12.825,2119.5,8.59,1908,110,1.105,1.103,1
26270,9.7,11.647,7676,15.77,1922,120,1.054,1.055,1
26284,12.5,5.07,3924,15.43,1992,120,1.06,1.06,1
26285,9,10.081,3689,13.65,1977,100,1.167,2.489,1
26292,13.55,5.7,8554,19.27,2000,160,1.21,3,1
26298,21.1,3.595,21173.5,20.39,1995,140,1.219,1,1
26300,14,5.231,7626,17.9,1994,160,1.7,1.7,1
26323,5.94,11.549,741,11.01,2001,120,1,1,0
26327,8.65,14.372,7147,15.25,1908,100,1.038,1.05,1
26331,13.5,5.742,8554,19.27,2000,160,1.21,3,1
26354,3.7,23.387,356.8,8.588,1939,140,0.804,1.17,1
26357,12.75,12.614,29074,17.06,1981,160,1.18,4.2,1
26371,15,4.629,9545,21.71,1985,120,1.009,1.009,1
26386,11.1,5.38,2363,13.27,1980,130,1.452,3.486,1
26391,10.52,6.229,3095,16.07,1978,90,1.038,1.052,1
26393,2.2,103.815,969,9.47,1862,110,0.879,0.892,1
26397,8.1,14.232,3378,9.56,1911,140,1.42,1.96,1
26403,5.6,15.467,780,8.18,1978,140,2.5,1,1
26411,14.7,4.664,6610,16.06,2000,160,1.17,1.17,0
26416,2,113.572,767,9.17,1862,110,0.879,0.892,1
26430,20.6,3.695,22305.9,22.39,1995,140,1.125,1,1
26496,12.86,4.613,3907,16.56,1994,250,1,1,0
26574,12.86,4.613,3907,16.56,1994,250,1,1,0
26580,2.7,35.187,120,4.5,1965,160,0.794,1.05,1
26751,4.68,17.188,278,4.84,1930,160,0.97,0.9,1
26780,15.3,3.557,5328,18.96,2004,90,1.05,3.74,1
26814,8.9,9.991,5358,21.11,1995,250,2.2,1,1
26824,8.82,7.108,2492,20.11,1997,250,1,1,1
26831,4.68,17.148,283,4.95,1930,160,0.97,0.9,1
26835,8.9,9.991,5358,21.11,1995,250,2.2,1,1
26841,8.9,9.991,5358,21.11,1995,250,2.2,1,1
26852,8.9,9.991,5358,21.11,1995,250,2.2,1,1
26858,13.2,4.644,5639,21.25,1995,250,1.29,1,1
26865,6.5,14.453,2672,17.68,1995,250,3.56,3.56,1
26892,13.2,4.644,5639,21.25,1995,250,1.29,1,1
26963,26.3,2.189,22892,24.63,2007,80,1,1,0
26981,10.5,5.574,2483,16.22,2001,80,1,1,0
27044,18,3.719,11162,18.97,2000,160,1,1,1
27087,14.1,5.517,7840,16.08,1997,140,1.15,1.15,1
27158,10.8,8.864,4146,9.57,1914,90,1.685,1.999,1
27160,9,5.872,915,9.98,1986,100,1.35,1.35,1
27162,16.14,4.799,12719,20.08,1984,100,1,1,1
27177,20.76,3.206,18103,23.4,1990,130,1,1,1
27196,9.6,7.337,2685,14.49,1994,130,1,1,1
27219,26.3,2.472,26953,22.75,2012,80,1,1,1
27248,9.51,9.674,5268,16.98,1901,90,0.91,1.15,1
27259,7,8.602,620,8.61,1972,160,1.12,1.12,0
27285,11,8.557,5414,12.46,1933,90,1.3,1.06,1
27302,5.5,21.78,1564,8.89,1914,90,1.169,3.081,0
27303,6.5,15.546,2626,15.02,1904,140,0.96,2,2
27316,16.83,4.773,15451,20.86,1972,100,1.05,1.13,2
27330,12,9.979,16871,20.16,1939,100,0.98,0.98,2
27331,6.6,16.535,1682,8,1910,160,1.68,3.98,0
27335,13.4,4.401,4660,18.41,2000,140,1,1,2
27354,2.3,113.424,1141,7.82,1936,120,0.75,1,2
27375,8.6,11.807,3483,11.27,1915,120,1.087,1.098,1
27382,2.3,43.36,116,5.44,1940,120,1.08,0.708,2
27383,4.5,23.756,710,7.57,1910,80,0.95,0.95,0
27392,3.6,71.517,2378,6.83,1970,80,0.758,0.778,1
27393,8.4,6.699,1247,13.77,1993,120,1.17,1.5,1
27422,12.35,4.606,3046,15.23,1992,130,1.1,1.5,1
27423,12.8,5.479,4131,12.65,1984,120,1.056,1.1,1
27454,22,2.545,11422,18.58,1895,80,1.75,1.75,0
27462,9.51,6.132,2742,22,2014,200,2.04,4.17,2
27489,12,5.698,4903,17.97,1999,140,1.3,1,1
27501,26.3,2.246,37674,38.51,2007,80,1,1,0
27518,10.8,8.864,4146,9.57,1914,90,1.685,1.999,1
27547,2.05,66.888,220,6.87,1903,160,0.97,1,1
27549,2.7,41.095,327,8.99,1992,110,1.3,1.2,1
27578,8.97,27.055,30000,15.62,2001,60,1,1,0
27581,12.9,7.916,12581,17.89,1915,120,1.31,5.99,1
27582,7,19.829,3654,9.55,1997,90,0.979,2.085,1
27605,4,24.167,569,9.39,1932,120,1.218,1.68,1
27626,6.6,16.535,1682,8,1910,160,1.68,3.98,0
27647,9.5,8.458,4565,19.33,1913,120,1.28,1,0
27699,2.1,175.072,2010,8.32,1939,110,0.856,0.627,2
27709,13.25,5.497,5737,15.2,1990,120,1.13,1.13,1
27750,9.3,5.525,786.7,8.5,1913,90,0.93,0.95,0
27766,26.72,2.89,41301,23.94,1997,100,1.04,1.04,1
27786,3.9,29.722,545,6.58,1925,130,0.781,1,2
27798,7.8,19.651,6494,11.21,1939,110,0.937,4.39,2
27830,26.3,2.429,29685,25.94,2012,80,1,1,0
27872,5.5,18.682,1715,13.25,1904,140,0.93,2,2
27884,10.4,5.465,2355,16.63,1978,140,1.596,1.999,2
27928,11.5,4.942,2914,16.83,1993,100,1.05,1,1
27948,9,5.872,915,9.98,1986,100,1,1,0
27952,4.54,24.34,1220,11.96,1904,140,0.79,2,2
27967,7.18,9.819,1456,14.02,1993,130,1,1,0
27974,9.55,9.382,3163,10.66,1933,100,1.216,6.232,1
27987,5.5,21.78,1564,8.89,1914,90,1.169,3.081,1
28026,7.18,9.819,1456,14.02,1993,160,1,1,1
28042,10.6,9.42,5181,11.41,1970,120,1.18,1.2,0
28057,15.7,4.206,6529,14.99,2005,160,1.28,1,0
28069,6,9.388,500,10.8,1974,150,0.936,1.9,1
28085,6.64,17.118,3151,13.65,1904,140,0.915,2,2
28090,6.54,17.159,3388,15.52,1903,140,0.88,2,2
28098,7.9,9.771,2155,14.3,1937,120,1.1,2,1
28112,3.7,24.002,354,8.09,1926,90,0.942,1.083,1
28138,17.3,4.174,11476,18.14,1993,120,1.24,2,1
28140,13.13,5.474,7905,21.9,1991,80,1,1,1
28141,11.95,6.095,8955,29.17,1981,130,1.195,4.564,1
28146,4,23.667,512,8.81,1938,130,1.1,1.9,1
28185,8.97,27.364,30000,15.27,2001,60,1,1,0
28199,11.1,7.52,4464,12.83,1951,90,1,1.03,1
28216,9.51,9.283,4802,16.81,1901,90,0.91,1.15,1
28221,9.4,10.648,4413,12.3,1951,80,1.05,1.05,0
28225,12.8,5.479,4131,12.65,1984,120,1.056,1.1,0
28231,14.73,4.382,6632,18.1,1989,140,1.04,2,1
28261,18,3.712,9926,16.93,2000,160,1,1,0
28271,6.5,15.469,1577,9.11,1914,90,1.263,2.213,0
28308,26.3,2.246,37674,38.51,2007,80,1,1,0
28370,5.5,18.558,2363,18.5,1904,140,0.67,2,2
28372,6.5,16.779,2713,13.32,1903,140,0.826,2,2
28383,11,8.557,5414,12.46,1933,90,1.3,1.06,1
28405,5.8,20.546,1696,8.76,1920,130,1.11,1.62,1
28425,7.6,11.33,1772,10.21,1941,120,0.959,0.924,1
28455,2.3,38.572,217,12.86,1904,130,0.787,3,1
28457,26.59,2.417,32297,27.29,2014,80,1,1,0
28476,9,7.151,2014,14.81,1993,120,1.2,2,1
28486,26.19,2.478,30631,26.16,2014,80,1,1,0
28502,20.91,3.254,15993,19.5,1990,130,1,1,0
28536,6.7,20.738,2845,8.1,1927,130,0.946,4.284,0
28547,7.5,10.463,2051,14.61,1910,80,1.176,1.999,0
28566,4.7,35.492,1993,8,1927,130,0.934,3.177,0
28570,10.4,5.465,2355,16.63,1978,120,1.596,1.999,2
28663,9,7.199,2041,14.81,1993,120,1.2,2,1
28664,12.6,10.908,23457,19.3,1934,120,1.004,1.439,2
28675,10.5,5.342,2088,14.85,2001,80,1,1,1
28703,9.73,7.142,2685,14.49,1994,130,1,1,1
28707,5.5,18.702,1947,15.01,1904,140,0.82,2,2
28733,9.4,9.623,3455,11.79,1903,120,1.11,1.14,2
28758,4.7,35.492,1993,8,1927,130,0.934,3.177,0
28762,5.5,18.244,1859,15.06,1980,80,0.85,2.535,0
28780,8.1,12.587,3742.7,13.54,1930,100,1.05,1.05,1
28835,5.6,18.559,1241,9.04,1914,90,1,1.53,1
28838,8.7,9.299,4931,24.56,1915,120,0.98,0.99,1
28842,5.8,17.229,1477.1,10.85,1930,100,1.15,1.15,1
28853,6.6,14.46,1378,8.57,1912,160,1.047,2,1
28886,5.5,21.78,1564,8.89,1914,90,1.169,3.081,1
28896,2.4,36.166,121,6.88,1960,100,0.724,0.741,0
28904,4,24.697,636,10.05,1932,120,1.218,1.68,0
28965,10.6,9.006,5071,12.22,1914,90,0.83,0.83,0
28969,14.6,7.627,17534,16.37,1953,80,1.11,1.17,0
29011,9.49,7.508,2685,14.49,1994,130,1,1,1
29017,9,11.721,7336,20.08,1934,120,0.92,0.94,2
29054,9.39,9.368,2685,9.71,1994,130,1,1,1
29059,2.5,88.134,1697,13.8,1933,90,0.722,0.737,1
29073,6.6,16.535,1682,8,1910,160,1.68,3.98,1
29092,16.13,5.088,12719,17.91,1984,80,1,1,0
29096,6,14.12,977,9.33,1964,80,1.02,0.89,0
29100,10.6,9.458,7218,15.77,1965,120,1.18,1.2,0
29102,12.9,7.91,11377,16.2,1915,120,1.31,5.99,0
29115,9.2,15.546,15668,22.33,1931,130,0.937,0.963,2
29117,6,12.397,620,7.68,1970,80,1.068,1.72,0
29137,12.8,5.479,4131,12.65,1984,120,1.056,1.1,0
29175,8.6,7.964,1970,14.01,1999,160,1.63,1,2
29190,11.5,4.978,2863,16.3,1993,100,1.05,1,1
29193,2.8,98.275,2276,9.46,1936,120,0.705,1,2
29203,2.05,66.888,220,6.87,1903,160,0.75,1,1
29218,5.8,18.73,1654,10.28,1920,140,0.919,0.97,1
29222,9.5,8.458,4565,19.33,1913,120,1.28,1,0
29233,4.8,18.494,911,12.38,1937,120,1.14,2,1
29273,7,16.929,3567,12.79,1933,100,0.932,0.87,0
29289,9.6,5.955,1874,15.35,1978,140,0.98,0.98,2
29290,6.9,15.703,2451,10.82,1933,100,0.932,0.87,1
29310,12.35,4.641,3006,14.8,1992,130,1.1,1.5,1
29316,7.68,10.182,1716,11.74,1929,140,1.071,1,2
29333,11.5,8.739,10967,20.26,1929,140,1.18,1,2
29375,6.85,11.353,1379,11.99,1992,120,1.1,1.5,1
29381,6.7,14.987,1959,10.68,1930,120,0.917,0.724,1
29391,12,6.368,3647,10.7,1910,80,0.9,3.5,1
29414,5.5,21.78,1564,8.89,1914,90,1.169,3.081,0
29433,5.8,20.546,1696,8.76,1920,130,1.11,1.62,1
29442,3,31.058,399,12.6,1933,120,0.77,0.8,2
29443,8.4,6.699,1247,13.77,1993,120,1.17,1.5,1
29453,8.92,5.813,1142,13.17,1951,100,1,1,1
29454,9.41,7.636,2685,14.49,1994,130,1,1,1
29464,5.8,18.73,1654,10.28,1920,140,0.919,0.97,1
29478,5.55,18.616,1707,12.81,1904,140,0.74,2,2
29508,2.4,46.488,383,13.18,1904,130,0.747,2,1
29509,7,21.413,4078,9.14,1997,90,0.979,2.085,1
29560,4.6,23.199,793,8.12,1982,80,0.95,0.95,0
29561,6,9.388,500,10.8,1974,150,0.936,1.9,1
29613,16.14,4.97,10531,15.5,1984,120,1,1,0
29618,7,11.194,1734,14.22,1977,120,0.92,0.92,2
29647,6,9.592,563,11.65,1975,150,0.95,1.9,1
29673,2.7,44.143,358,8.53,1936,120,0.678,1,2
29702,5.5,21.78,1564,8.89,1914,90,1.169,3.081,0
29703,5.6,19.468,1846,12.22,1929,90,1.17,1.15,1
29720,4,31.312,1769,17.39,1905,130,0.8,3,2
29730,4.8,18.482,998,13.58,1937,120,1.14,2,1
29786,22.22,2.448,12206,20.62,1895,80,1.67,1.67,0
29810,19.21,3.79,15235,19.22,1992,140,1.56,2,1
29812,4,25.505,710,10.52,1912,120,0.902,0.902,0
29851,10.6,9.006,5071,12.22,1914,90,0.83,0.83,1
29854,5.75,10.347,516,10.88,1992,150,1.1,1.05,1
29865,6.6,25.274,4485,9.13,1910,160,1.25,5.49,1
29877,17,3.168,11623,34.22,2010,80,1,1,0
29946,3.5,65.733,2415,9.19,1936,120,0.939,1,2
29961,5,19.023,979,10.68,1977,110,0.817,0.817,1
29984,9.46,9.061,2689,10.09,1902,70,0.81,1.25,1
29985,6.1,14.801,1217,9.9,1934,120,1.067,1.018,0
30026,11.84,5.317,3422,15.2,1998,140,1.22,1,1
30033,26.72,2.89,41301,23.94,1997,100,1.04,1.04,1
30042,7.9,9.77,1965,13.04,1937,120,1.1,2,1
30090,8.86,9.266,2213,10.32,1915,100,1.632,4.588,1
30095,7,8.602,620,8.61,1972,160,1.12,1.12,1
30109,18,3.622,11082,19.85,2000,160,1,1,1
30191,4,23.667,512,8.81,1938,130,1.1,1.9,1
30206,12.8,5.479,4131,12.65,1984,120,1.056,1.1,1
30300,6.5,15.469,1577,9.11,1914,90,1.263,2.213,0
